,edital_x,Nº do Imóvel no Edital,Destinação,Área,Área Construção Básica,Área Construção Máxima,Valor de Face,valor_caucao_x,cond_pgto,id_terracap,Endereço,classficacao,relevo,situacao,tipo_de_solo,forma,posicao,frente,fundo,lado_direito,lado_esquerdo,url_details,item,endereco,n_imoveis,valor_compra,uso,coord_name,R$ Valor / Pot. Max,Unnamed: 0,edital_y,Bairro,area_y,valor_caucao_y,geometry,outros_editais_1,outros_editais_2,outros_editais_3,outros_editais_4,outros_editais_5,outros_editais_6,outros_editais_7,outros_editais_8,outros_editais_9,end_comp,Número Lances,Valor Lance Vencedor,Valor Lance Segundo Colocado,Valor Lance Terceiro Colocado,Número Meses,Entrada,Destinação Resumida
80,5/2023,76,"UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",100.0,200.0,300.0,115000,5750,"
            5% de entrada e restante em até 180 meses.
          ",186429-7,SAMAMBAIA QS 501 CONJ 05  LT 07,LOTE,PLANO,VAGO,FIRME,REGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=76,"76 
                  Edital : 5/2023
                ",SAMAMBAIA QS 501 CONJ 05  LT 07,1,115000,"
                    Destinação: 
                    UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_186429,383.3333333333333,-,-,-,-,-,"[[-15.887755371, -48.085976513], [-15.887583126, -48.086032503], [-15.887596752, -48.086076971], [-15.887768996, -48.086020981], [-15.887755371, -48.085976513]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
81,5/2023,84,"UOS RO 2 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL EXCLUSIVAMENTE NO PAVIMENTO DIRETAMENTE ABERTO PARA LOGRADOURO PÚBLICO E INDEPENDENTE DA HABITAÇÃO(VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",382.0,879.0,879.0,371000,18550,"
            5% de entrada e restante em até 180 meses.
          ",810421-2,SÃO BARTOLOMEU QD 01 CONJ 04  LT 08,LOTE,PLANO,VAGO,FIRME,IRREGULAR,ESQUINA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=84,"84 
                  Edital : 5/2023
                ",SÃO BARTOLOMEU QD 01 CONJ 04  LT 08,1,371000,"
                    Destinação: 
                    UOS RO 2 - RESIDENCIAL OBRIGATÓRIO, NA CATEGORIA HABITAÇÃO UNIFAMILIAR, SENDO FACULTADO, SIMULTANEAMENTE, O USO NÃO RESIDENCIAL EXCLUSIVAMENTE NO PAVIMENTO DIRETAMENTE ABERTO PARA LOGRADOURO PÚBLICO E INDEPENDENTE DA HABITAÇÃO(VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_810421,422.07053469852104,-,-,-,-,-,"[[-15.896230737, -47.777859514], [-15.896146781, -47.777969474], [-15.896329843, -47.778114582], [-15.896413231, -47.778004174], [-15.896230737, -47.777859514]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82,5/2023,92,"UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",323.0,890.0,971.0,422000,21100,"
            5% de entrada e restante em até 180 meses.
          ",810461-1,SÃO BARTOLOMEU QD 01 CONJ 06  LT 02,LOTE,PLANO,OBSTRUIDO,FIRME,IRREGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=92,"92 
                  Edital : 5/2023
                ",SÃO BARTOLOMEU QD 01 CONJ 06  LT 02,1,422000,"
                    Destinação: 
                    UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_810461,434.6035015447992,-,-,-,-,-,"[[-15.894091455, -47.780562123], [-15.894008315, -47.780674413], [-15.894160884, -47.780795755], [-15.894214153, -47.780724243], [-15.894215899, -47.780721901], [-15.894244683, -47.780683258], [-15.894091455, -47.780562123]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
83,5/2023,8,"UOS CSIINDR - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÊNCIA DE USO NÃO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",60.0,120.0,120.0,35500,1775,"
            5% de entrada e restante em até 180 meses.
          ",65651-8,IND I QD CENTRAL DE SERVICO  BL G LT 02 CL,LOTE,PLANO,VAGO,FIRME,REGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=8,"8 
                  Edital : 5/2023
                ",IND I QD CENTRAL DE SERVICO  BL G LT 02 CL,1,35500,"
                    Destinação: 
                    UOS CSIINDR - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÊNCIA DE USO NÃO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_65651,295.8333333333333,-,-,-,-,-,"[[-15.801931231, -48.150896471], [-15.801946697, -48.150950137], [-15.802033295, -48.150923513], [-15.802017829, -48.150869849], [-15.801931231, -48.150896471]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
84,5/2023,24,"UOS CSII 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022.",840.0,756.0,756.0,271000,13550,"
            5% de entrada e restante em até 180 meses.
          ",828992-1,AV. ITAPOA PARQUE  QD 502   LT 04,,,VAGO,,REGULAR,,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=24,"24 
                  Edital : 5/2023
                ",AV. ITAPOA PARQUE  QD 502   LT 04,1,271000,"
                    Destinação: 
                    UOS CSII 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS). ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022.
                  ",polygon_828992,358.46560846560845,-,-,-,-,-,"[[-15.734645233, -47.780263777], [-15.734630849, -47.780269337], [-15.734741721, -47.780575127], [-15.734944808, -47.78049663], [-15.734833935, -47.78019084], [-15.734645233, -47.780263777]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85,5/2023,40,"UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",105.0,147.0,315.0,157000,7850,"
            5% de entrada e restante em até 180 meses.
          ",819159-0,SHRF II QS 20  BL B LT 05,LOTE,PLANO,VAGO,FIRME,REGULAR,ESQUINA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=40,"40 
                  Edital : 5/2023
                ",SHRF II QS 20  BL B LT 05,1,157000,"
                    Destinação: 
                    UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_819159,498.41269841269843,-,-,-,-,-,"[[-15.950829781, -48.030673133], [-15.950869918, -48.030723654], [-15.950974656, -48.030634754], [-15.950934519, -48.030584233], [-15.950829781, -48.030673133]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
86,5/2023,56,"UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",100.0,200.0,300.0,115000,5750,"
            5% de entrada e restante em até 180 meses.
          ",458526-7,SAMAMBAIA QN 319 CONJ B  LT 04,LOTE,PLANO,VAGO,FIRME,REGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=56,"56 
                  Edital : 5/2023
                ",SAMAMBAIA QN 319 CONJ B  LT 04,1,115000,"
                    Destinação: 
                    UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_458526,383.3333333333333,-,-,-,-,-,"[[-15.894321025, -48.113597951], [-15.894280268, -48.113618002], [-15.894357885, -48.11378646], [-15.894398643, -48.113766409], [-15.894321025, -48.113597951]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
87,5/2023,72,"UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",100.0,200.0,300.0,115000,5750,"
            5% de entrada e restante em até 180 meses.
          ",186425-4,SAMAMBAIA QS 501 CONJ 05  LT 03,LOTE,PLANO,VAGO,FIRME,REGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=72,"72 
                  Edital : 5/2023
                ",SAMAMBAIA QS 501 CONJ 05  LT 03,1,115000,"
                    Destinação: 
                    UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_186425,383.3333333333333,-,-,-,-,-,"[[-15.887714494, -48.085843108], [-15.887700866, -48.08579864], [-15.887528622, -48.08585463], [-15.887542248, -48.085899098], [-15.887714494, -48.085843108]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
88,5/2023,88,"UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",413.0,1137.0,1240.0,535000,26750,"
            5% de entrada e restante em até 180 meses.
          ",810416-6,SÃO BARTOLOMEU QD 01 CONJ 04  LT 03,LOTE,PLANO,VAGO,FIRME,IRREGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=88,"88 
                  Edital : 5/2023
                ",SÃO BARTOLOMEU QD 01 CONJ 04  LT 03,1,535000,"
                    Destinação: 
                    UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_810416,431.4516129032258,-,-,-,-,-,"[[-15.895702321, -47.778185813], [-15.895610996, -47.778308787], [-15.895792198, -47.778450883], [-15.895836988, -47.778389746], [-15.895881168, -47.778329443], [-15.895702321, -47.778185813]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
89,5/2023,16,"UOS CSIINDR - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÊNCIA DE USO NÃO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",60.0,120.0,120.0,35500,1775,"
            5% de entrada e restante em até 180 meses.
          ",65659-3,IND I QD CENTRAL DE SERVICO  BL G LT 10 CL,LOTE,PLANO,VAGO,FIRME,REGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=16,"16 
                  Edital : 5/2023
                ",IND I QD CENTRAL DE SERVICO  BL G LT 10 CL,1,35500,"
                    Destinação: 
                    UOS CSIINDR - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÊNCIA DE USO NÃO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_65659,295.8333333333333,-,-,-,-,-,"[[-15.802054955, -48.151325794], [-15.802070421, -48.151379458], [-15.802157021, -48.151352837], [-15.802141555, -48.151299172], [-15.802054955, -48.151325794]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
90,5/2023,48,"UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",100.0,200.0,350.0,150000,7500,"
            5% de entrada e restante em até 180 meses.
          ",187319-9,SAMAMBAIA QS 502 CONJ 04  LT 05,LOTE,PLANO,VAGO,FIRME,REGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=48,"48 
                  Edital : 5/2023
                ",SAMAMBAIA QS 502 CONJ 04  LT 05,1,150000,"
                    Destinação: 
                    UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_187319,428.57142857142856,-,-,-,-,-,"[[-15.887014046, -48.083827682], [-15.88700042, -48.083783214], [-15.886914298, -48.08381121], [-15.886828176, -48.083839204], [-15.886841802, -48.083883672], [-15.887014046, -48.083827682]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
91,5/2023,80,"UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",900.0,1800.0,2700.0,780000,39000,"
            5% de entrada e restante em até 180 meses.
          ",463265-6,SAMAMBAIA QS 413 CONJ A  LT 02,LOTE,PLANO,VAGO,FIRME,REGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=80,"80 
                  Edital : 5/2023
                ",SAMAMBAIA QS 413 CONJ A  LT 02,1,780000,"
                    Destinação: 
                    UOS CSIIR 2 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_463265,288.8888888888889,-,-,-,-,-,"[[-15.882041674, -48.111183375], [-15.881964049, -48.11101493], [-15.881597247, -48.1111954], [-15.881674871, -48.111363845], [-15.882041674, -48.111183375]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
